date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:55:39	94240/94240	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-light-300.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-light-300.woff2	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:40	123112/123112	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-light-300.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-light-300.woff	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:41	267948/267948	---MCZ	200	added ('OK')	font/ttf	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-light-300.ttf	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-light-300.ttf	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:42	1023505/1023505	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-light-300.svg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-light-300.svg	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:42	247744/247744	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-regular-400.eot	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-regular-400.eot	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:43	247744/247744	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-regular-400.eot?	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-regular-400d41d.eot	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:44	88692/88692	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-regular-400.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-regular-400.woff2	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:45	115580/115580	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-regular-400.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-regular-400.woff	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:45	247520/247520	---MCZ	200	added ('OK')	font/ttf	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-regular-400.ttf	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-regular-400.ttf	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:47	934979/934979	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-regular-400.svg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-regular-400.svg	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:47	212300/212300	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-solid-900.eot	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-solid-900.eot	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:48	73664/73664	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-solid-900.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-solid-900.woff2	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:48	96376/96376	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-solid-900.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-solid-900.woff	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:48	212300/212300	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-solid-900.eot?	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-solid-900d41d.eot	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:49	212084/212084	---MCZ	200	added ('OK')	font/ttf	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-solid-900.ttf	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-solid-900.ttf	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:50	780756/780756	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-solid-900.svg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-solid-900.svg	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:51	156260/156260	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/line-awesome/fonts/la-brands-400.eot	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/line-awesome/fonts/la-brands-400.eot	(from https://golohtml.uxper.co/demo/libs/line-awesome/css/line-awesome.min.css)
17:55:52	156260/156260	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/line-awesome/fonts/la-brands-400.eot?	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/line-awesome/fonts/la-brands-400d41d.eot	(from https://golohtml.uxper.co/demo/libs/line-awesome/css/line-awesome.min.css)
17:55:52	84772/84772	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/line-awesome/fonts/la-brands-400.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/line-awesome/fonts/la-brands-400.woff2	(from https://golohtml.uxper.co/demo/libs/line-awesome/css/line-awesome.min.css)
17:55:52	98673/98673	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/line-awesome/fonts/la-brands-400.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/line-awesome/fonts/la-brands-400.woff	(from https://golohtml.uxper.co/demo/libs/line-awesome/css/line-awesome.min.css)
17:55:53	156072/156072	---MCZ	200	added ('OK')	font/ttf	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/line-awesome/fonts/la-brands-400.ttf	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/line-awesome/fonts/la-brands-400.ttf	(from https://golohtml.uxper.co/demo/libs/line-awesome/css/line-awesome.min.css)
17:55:54	928648/928648	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/line-awesome/fonts/la-brands-400.svg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/line-awesome/fonts/la-brands-400.svg	(from https://golohtml.uxper.co/demo/libs/line-awesome/css/line-awesome.min.css)
17:55:54	33916/33916	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/line-awesome/fonts/la-regular-400.eot	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/line-awesome/fonts/la-regular-400.eot	(from https://golohtml.uxper.co/demo/libs/line-awesome/css/line-awesome.min.css)
17:55:55	33916/33916	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/line-awesome/fonts/la-regular-400.eot?	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/line-awesome/fonts/la-regular-400d41d.eot	(from https://golohtml.uxper.co/demo/libs/line-awesome/css/line-awesome.min.css)
17:55:56	12900/12900	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/line-awesome/fonts/la-regular-400.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/line-awesome/fonts/la-regular-400.woff2	(from https://golohtml.uxper.co/demo/libs/line-awesome/css/line-awesome.min.css)
17:55:56	15489/15489	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/line-awesome/fonts/la-regular-400.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/line-awesome/fonts/la-regular-400.woff	(from https://golohtml.uxper.co/demo/libs/line-awesome/css/line-awesome.min.css)
17:55:57	33724/33724	---MCZ	200	added ('OK')	font/ttf	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/line-awesome/fonts/la-regular-400.ttf	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/line-awesome/fonts/la-regular-400.ttf	(from https://golohtml.uxper.co/demo/libs/line-awesome/css/line-awesome.min.css)
17:55:58	114002/114002	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/line-awesome/fonts/la-regular-400.svg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/line-awesome/fonts/la-regular-400.svg	(from https://golohtml.uxper.co/demo/libs/line-awesome/css/line-awesome.min.css)
17:55:59	226312/226312	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/line-awesome/fonts/la-solid-900.eot	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/line-awesome/fonts/la-solid-900.eot	(from https://golohtml.uxper.co/demo/libs/line-awesome/css/line-awesome.min.css)
17:56:00	226312/226312	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/line-awesome/fonts/la-solid-900.eot?	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/line-awesome/fonts/la-solid-900d41d.eot	(from https://golohtml.uxper.co/demo/libs/line-awesome/css/line-awesome.min.css)
17:56:00	96752/96752	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/line-awesome/fonts/la-solid-900.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/line-awesome/fonts/la-solid-900.woff2	(from https://golohtml.uxper.co/demo/libs/line-awesome/css/line-awesome.min.css)
17:56:01	125421/125421	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/line-awesome/fonts/la-solid-900.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/line-awesome/fonts/la-solid-900.woff	(from https://golohtml.uxper.co/demo/libs/line-awesome/css/line-awesome.min.css)
17:56:02	226128/226128	---MCZ	200	added ('OK')	font/ttf	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/line-awesome/fonts/la-solid-900.ttf	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/line-awesome/fonts/la-solid-900.ttf	(from https://golohtml.uxper.co/demo/libs/line-awesome/css/line-awesome.min.css)
17:56:02	2592/2592	---M--	200	added ('OK')	image/gif	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/slick/ajax-loader.gif	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/slick/ajax-loader.gif	(from https://golohtml.uxper.co/demo/libs/slick/slick-theme.css)
17:56:03	926045/926045	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/line-awesome/fonts/la-solid-900.svg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/line-awesome/fonts/la-solid-900.svg	(from https://golohtml.uxper.co/demo/libs/line-awesome/css/line-awesome.min.css)
17:56:03	2048/2048	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/slick/fonts/slick.eot	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/slick/fonts/slick.eot	(from https://golohtml.uxper.co/demo/libs/slick/slick-theme.css)
17:56:04	2048/2048	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/slick/fonts/slick.eot?	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/slick/fonts/slickd41d.eot	(from https://golohtml.uxper.co/demo/libs/slick/slick-theme.css)
17:56:04	1380/1380	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/slick/fonts/slick.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/slick/fonts/slick.woff	(from https://golohtml.uxper.co/demo/libs/slick/slick-theme.css)
17:56:04	1892/1892	---MCZ	200	added ('OK')	font/ttf	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/slick/fonts/slick.ttf	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/slick/fonts/slick.ttf	(from https://golohtml.uxper.co/demo/libs/slick/slick-theme.css)
17:56:05	2166/2166	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/slick/fonts/slick.svg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/slick/fonts/slick.svg	(from https://golohtml.uxper.co/demo/libs/slick/slick-theme.css)
17:56:05	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Apr%202023%2015:56:09%20GMT	https://golohtml.uxper.co/demo/libs/chosen/chosen-sprite.png	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/chosen/chosen-sprite.png	(from https://golohtml.uxper.co/demo/libs/chosen/chosen.min.css)
17:56:05	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Apr%202023%2015:56:09%20GMT	https://golohtml.uxper.co/demo/libs/chosen/chosen-sprite@2x.png	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/chosen/chosen-sprite@2x.png	(from https://golohtml.uxper.co/demo/libs/chosen/chosen.min.css)
17:56:06	4523/4523	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2021:59:28%20GMT	https://golohtml.uxper.co/demo/images/bg/bg-right.png	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/bg/bg-right.png	(from https://golohtml.uxper.co/demo/css/style.css)
17:56:06	2039/2039	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Jun%202021%2022:34:12%20GMT	https://golohtml.uxper.co/demo/images/workspace/banner-line.png	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/workspace/banner-line.png	(from https://golohtml.uxper.co/demo/css/style.css)
17:56:07	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Apr%202023%2015:56:11%20GMT	https://golohtml.uxper.co/demo/images/assets/icon-close.svg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/assets/icon-close.svg	(from https://golohtml.uxper.co/demo/css/style.css)
17:56:07	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Apr%202023%2015:56:11%20GMT	https://golohtml.uxper.co/demo/images/icon-close-12.svg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/icon-close-12.svg	(from https://golohtml.uxper.co/demo/css/style.css)
17:56:08	230/230	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2010%20Sep%202020%2022:13:54%20GMT	https://golohtml.uxper.co/demo/images/assets/mask-1.svg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/assets/mask-1.svg	(from https://golohtml.uxper.co/demo/css/style.css)
17:56:08	225/225	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2014%20Feb%202020%2018:45:34%20GMT	https://golohtml.uxper.co/demo/images/assets/mask-2.svg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/assets/mask-2.svg	(from https://golohtml.uxper.co/demo/css/style.css)
17:56:09	104814/104814	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2022:12:16%20GMT	https://golohtml.uxper.co/demo/images/bg/bg-app-1.jpg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/bg/bg-app-1.jpg	(from https://golohtml.uxper.co/demo/css/style.css)
17:56:09	1082/1082	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jun%202021%2015:03:36%20GMT	https://golohtml.uxper.co/demo/images/cilinic/banner-line.png	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/cilinic/banner-line.png	(from https://golohtml.uxper.co/demo/css/style.css)
17:56:10	16504/16504	---MCZ	200	added ('OK')	text/css	date:Wed,%2027%20May%202020%2017:05:56%20GMT	https://golohtml.uxper.co/demo/libs/datetimepicker/jquery.datetimepicker.min.css	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/datetimepicker/jquery.datetimepicker.min.css	(from https://golohtml.uxper.co/demo/city-details-1.html)
17:56:10	11453/11453	---MCZ	200	added ('OK')	text/css	date:Mon,%2026%20Jun%202017%2011:27:32%20GMT	https://golohtml.uxper.co/demo/libs/venobox/venobox.css	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/venobox/venobox.css	(from https://golohtml.uxper.co/demo/city-details-1.html)
